ORDER_ID,on.time,in_full,OTIF
FMR319503401,0.0,1.0,0.0
FMR319622402,0.0,1.0,0.0
  FMR320621503  ,0.0 units,1.0,0.0
FMR320101402,0.0 units,1.0,0.0
FMR320703603,0.0,1.0 units,0.0
FMR320220103,0.0,1.0,0.0
NULL,0.0,1.0,0.0
FMR320402301,0.0 Units,1.0,0.0
  FMR320702403  #@$,0.0,1.0,0.0
FMR319903201,0.0,1.0,0.0
FMR319522102#@$,0.0,1.0,0.0
FMR319522301#@$,0.0,1.0,0.0
fmr320522503,0.0,1.0,-1.0
  N/A  ,0.0,1.0,0.0
FMR319521402,-1.0,1.0,0.0
ID_  FMR319521503  ,0.0,1.0,0.0
ID_FMR320521401,0.0,,0.0
  FMR320121203  ,0.0,1.0,0.0
FMR319121102,0.0,1.0,0.0
FMR320121502,0.0,1.0,0.0
FMR321121101#@$,0.0,1.0,0.0
FMR320420502,,1.0,0.0
fmr319420301,0.0,1.0,0.0
FMR320420301,,1.0,0.0
N/A,0.0,1.0,0.0
FMR319420303,0.0,1.0,0.0
FMR319402201#@$,1.0,1.0,1.0 units
fmr320402303,1.0,1.0,1.0
  FMR321402603  ,1.0,1.0,1.0
FMR321622501,-1.0,1.0,1.0
FMR319622601,1.0 units,1.0,1.0
FMR319221601,1.0,-1.0,1.0
FMR321721602,-1.0,1.0,1.0
FMR319721503,1.0,1.0,1.0
ID_FMR320721601,1.0,1.0 Units,1.0
FMR320721501,1.0,1.0,1.0 units
N/A,1.0,1.0,1.0
Fmr321503302,1.0,,1.0 units
FMR320503101,1.0,1.0,1.0
FMR319401403,1.0,1.0,1.0
ID_N/A,,1.0,1.0
FMR320902102#@$,1.0,1.0,1.0
FMR320902201,1.0,1.0,1.0
FMR321902603,,1.0,1.0
FMR319902602#@$,1.0,1.0,1.0
FMR320220602#@$,1.0,1.0,1.0
Id_Fmr321220601#@$,-1.0,,1.0
FMR320621602,1.0,1.0,1.0
FMR321621502,1.0,1.0,-1.0
Fmr321101502,1.0,1.0,1.0
FMR321203301,1.0,,1.0
N/A,1.0,,-1.0
ID_FMR321301101,1.0,1.0,1.0
NULL#@$,1.0,1.0,1.0
FMR321201601,1.0,1.0,1.0
fmr321121501,1.0,1.0 units,1.0
ID_FMR321121603,1.0,1.0,1.0
FMR319422502,1.0,1.0,1.0
NULL,,1.0,1.0
NULL#@$,1.0,1.0,1.0
FMR320521402,1.0 UNITS,1.0,1.0 units
FMR319521601,1.0 units,1.0,1.0
FMR320103501,1.0,1.0 units,1.0
  FMR319520601  ,1.0 units,,1.0
FMR319403502,1.0,1.0 units,1.0
FMR320403303,1.0 Units,1.0,1.0
FMR319202201,1.0,1.0,1.0
FMR320303203,1.0,1.0,-1.0
FMR319303101,1.0,,1.0
  FMR321703502  ,1.0,1.0,1.0
FMR320703601#@$,1.0,1.0,-1.0
FMR322103201,,0.0,0.0
FMR321103601,1.0,,0.0
fmr322903501,1.0,0.0,-1.0
,1.0,0.0,0.0
fmr322702603,1.0 units,0.0,0.0
FMR322601402,1.0,0.0 UNITS,0.0 units
FMR320601502,1.0,0.0,-1.0
  FMR322601502  ,1.0,0.0 units,0.0
  FMR321601303  ,1.0,0.0,0.0
FMR321301602,1.0,0.0,0.0 units
FMR322301603,1.0,0.0,0.0
FMR322203601,1.0,0.0,0.0
fmr320621603,1.0,,0.0
FMR322621502,1.0 units,0.0,0.0
FMR321101102#@$,1.0 units,0.0,0.0
  FMR322101503  ,1.0,0.0,0.0
FMR322102603#@$,1.0,0.0,0.0
FMR322902302,1.0,0.0,0.0
FMR322201403,1.0,-1.0,0.0
ID_FMR322202603,1.0,0.0 units,0.0
Fmr321321502,-1.0,0.0,0.0
fmr320321403,1.0,0.0,0.0 units
FMR322321602,1.0,0.0,0.0 units
FMR322321202,1.0,0.0,-1.0
ID_FMR320402602,1.0,-1.0,-1.0
FMR322720501,1.0,0.0,
FMR320221402,1.0,0.0,0.0 units
fmr322221502,1.0,0.0,0.0
FMR320703301,1.0,0.0,0.0
FMR322703601,1.0,,-1.0
FMR320401501,1.0,0.0,0.0
FMR321401602,1.0 units,,0.0 units
FMR322401602,1.0,0.0,0.0 units
FMR320622502,1.0,0.0,0.0
FMR321721402,1.0,0.0,0.0
ID_FMR322721602,1.0,0.0 units,0.0
FMR321721103,1.0,0.0,0.0
FMR320122302,1.0,0.0,0.0
Fmr322122601,1.0,0.0,0.0 UNITS
FMR320220501#@$,1.0,0.0 units,0.0
ID_NULL,1.0,,0.0
id_fmr321520401,1.0,0.0,0.0
FMR321501503,1.0 units,0.0 units,0.0
FMR320503602,1.0,0.0,0.0
ID_FMR322403503,1.0,0.0,0.0
FMR321421102,1.0,0.0,0.0
FMR322421101,1.0,0.0,
FMR320421202,1.0,,0.0
  FMR320303601  ,1.0,0.0,0.0
FMR320521603,1.0,0.0,0.0
FMR322521402,1.0,0.0,0.0
FMR321622502,0.0,0.0,0.0
FMR321201602,0.0,0.0,0.0 units
Fmr320201303,0.0,0.0,0.0
FMR322703603,0.0,0.0 units,-1.0
FMR321603302,0.0,0.0,0.0
FMR321301201,0.0,0.0,0.0
FMR321401201,0.0,,0.0
ID_FMR322720601,0.0,0.0,0.0
fmr320221301#@$,0.0,0.0,0.0
FMR321501203,0.0,0.0,0.0
FMR321501402,0.0,0.0,0.0
FMR321501603,0.0,0.0,0.0
ID_FMR320103603,0.0,0.0,0.0
FMR320903403,0.0,0.0,0.0 units
FMR322903201,,0.0,0.0
,0.0,0.0,0.0
FMR320521203,0.0,0.0,
N/A,0.0,0.0,0.0
,0.0,-1.0,0.0
FMR320521602,0.0 units,0.0,0.0
FMR322521601,0.0,0.0,0.0
FMR322522601,-1.0,0.0,0.0
FMR322422103,0.0,0.0,0.0
Fmr321121402,0.0,0.0,
FMR322121303,0.0,-1.0,0.0 units
FMR322520602#@$,0.0 units,0.0,0.0
FMR320520301,0.0,0.0,0.0
FMR320520101,0.0,0.0,0.0
ID_FMR321421301,0.0,0.0 UNITS,0.0
Fmr320421201,0.0 units,0.0,0.0
  FMR322421601  ,0.0,nan units,0.0 units
FMR320421302#@$,0.0,0.0,0.0
FMR322421303,0.0,0.0,0.0
FMR322122502,0.0,0.0 units,0.0
ID_FMR321122403,-1.0,0.0,0.0
FMR320122503,,0.0,
  FMR321122302  ,0.0,0.0,0.0
FMR320422102,0.0,1.0,0.0
Fmr320422302,0.0,1.0,0.0
N/A,0.0,,0.0
FMR320421501,0.0,1.0 units,0.0 units
FMR320102203,0.0,1.0,-1.0
FMR322102102,0.0,1.0,0.0
FMR321102502,0.0,1.0,0.0
  FMR320122501  ,0.0,1.0,0.0
ID_FMR321122601,0.0,1.0,0.0
FMR322720301,0.0 units,1.0,0.0
  FMR320303101  ,-1.0,1.0,0.0
NULL,0.0 units,1.0,0.0
FMR322320603,0.0,1.0,0.0
FMR320321301,0.0,1.0,0.0
FMR321321503,NAN UNITS,1.0,0.0
FMR322321101,0.0,1.0,0.0
FMR322221401,0.0,1.0,0.0 units
FMR321520503#@$,0.0,-1.0,0.0
FMR321520202,0.0,1.0,0.0
FMR322503101,0.0,1.0,0.0
FMR320503103,0.0,1.0 units,0.0 units
FMR321622103,0.0,1.0,0.0
fmr322501201,0.0,1.0,0.0
  fmr320703102  ,0.0,1.0,0.0
FMR322703201,0.0,1.0,0.0
  FMR320220502  ,0.0 units,1.0,0.0
FMR320201601,0.0,1.0,0.0
ID_FMR321402303,0.0,1.0,-1.0
  FMR320601601  ,0.0,1.0,0.0 UNITS
fmr320903203,0.0 units,1.0 units,0.0
FMR321103403,0.0,1.0,0.0
FMR321103401,0.0,1.0,0.0
FMR322522503,0.0,1.0 units,0.0
FMR320522601,,1.0,0.0
N/A,0.0,1.0,0.0
ID_FMR322521302#@$,0.0,1.0,0.0
FMR320521303,0.0,1.0,0.0
FMR322521501,0.0,1.0,0.0
FMR321121602,,1.0,0.0
FMR322121101,0.0,1.0,0.0 units
FMR320420603,0.0,1.0,0.0
FMR322402303,1.0,1.0,
,1.0,1.0,1.0 units
FMR322402601,1.0,1.0,1.0
Fmr321221301,1.0,1.0,1.0
FMR320721602,1.0,1.0,1.0
FMR320320503,1.0,1.0,1.0
fmr321320303,1.0,1.0,1.0
  FMR321320101  ,1.0,1.0,1.0
FMR322503503,1.0,1.0,1.0
FMR321503503,1.0,1.0,1.0
ID_FMR321503201,1.0,1.0,1.0
,1.0,1.0,1.0
,1.0,1.0,1.0
FMR321720603,1.0,1.0,1.0
FMR320902402,1.0 units,1.0,1.0
FMR321902602,1.0,1.0,1.0
fmr321220603,1.0,1.0,-1.0
FMR322220501,1.0,1.0,1.0
FMR322220401,1.0 UNITS,1.0,1.0 units
FMR321621503,1.0,1.0,1.0
FMR320101102,1.0,1.0,-1.0
ID_FMR321101402,-1.0,1.0 units,1.0
FMR320101103,1.0,1.0,1.0 Units
FMR320321602,1.0,1.0,1.0
FMR320203603,1.0,1.0,1.0
FMR320102601,1.0,,1.0
  FMR321102602  ,1.0,,1.0
Fmr321301403#@$,-1.0,1.0,1.0
,-1.0,1.0,1.0 Units
FMR322420401,1.0,1.0,1.0
FMR321121303,1.0 units,1.0,1.0
FMR321522103,1.0,1.0,1.0
FMR321422603,1.0,1.0,1.0
  Fmr322521102  #@$,1.0,1.0,1.0
  FMR321702502  ,1.0,-1.0,1.0
FMR320103403,1.0,,
FMR321903602#@$,,1.0,1.0
FMR321903601,1.0,1.0,1.0
FMR322520603,1.0,1.0,1.0
FMR320403403,1.0 units,1.0,1.0
ID_FMR320403603,1.0,1.0,1.0
FMR321403603,1.0,1.0 units,1.0
FMR320202502,1.0,1.0,1.0
FMR321202502,1.0,1.0,1.0 units
FMR321303402,1.0,1.0,1.0
FMR322303602,1.0,1.0,1.0
FMR321703603,1.0,1.0,1.0
FMR321603601,1.0,1.0,1.0
fmr320603301,,1.0,1.0
FMR322603401,1.0,1.0,1.0 units
N/A#@$,1.0 units,0.0,0.0
N/A,1.0,0.0 units,0.0
ID_FMR322103403,1.0,0.0,0.0 units
FMR323103601,1.0,0.0,0.0
ID_FMR322103202#@$,1.0 units,0.0,0.0
FMR321903403,1.0,0.0,0.0 UNITS
,1.0,0.0,0.0
FMR322903601,1.0,0.0,0.0
FMR321903103,1.0,0.0,0.0
FMR323702203,1.0,0.0,0.0
fmr321702503,1.0,0.0,0.0
FMR322702601,1.0,0.0,0.0
ID_FMR323601602,1.0,0.0,0.0
FMR321601602#@$,1.0,0.0,0.0
FMR322601601#@$,1.0,0.0 units,0.0
  FMR323301502  #@$,1.0,0.0,0.0
N/A,1.0,0.0,0.0
FMR321203401,1.0,,0.0
FMR322621603,1.0,0.0,-1.0
FMR323621502,-1.0,0.0,0.0
FMR322101501,1.0 units,0.0,0.0
FMR321101602,1.0,,0.0
Fmr323102603,1.0 units,0.0,-1.0
Id_  Fmr322102503  ,1.0,0.0,0.0
FMR321902601,1.0,0.0,-1.0
FMR322902403,1.0,0.0,0.0
FMR323902602,1.0,0.0,0.0
FMR323201602,1.0 UNITS,0.0,0.0
FMR322201503,1.0,0.0,0.0 units
FMR322321201#@$,1.0,nan units,0.0
FMR323321601,1.0,0.0,0.0
FMR321402201,1.0,0.0,0.0
FMR322402501,1.0,0.0,0.0
  FMR323402202  ,1.0,0.0,0.0
FMR323720502,1.0,0.0,0.0
Fmr321703503,1.0,0.0,0.0 units
NULL,1.0,0.0,0.0
fmr321320402,1.0,0.0,0.0
Fmr322320502,1.0,0.0,0.0
FMR321721503,1.0,0.0,0.0
FMR323721603,-1.0,0.0,0.0 units
ID_FMR323122403,1.0,0.0,
FMR322122101,1.0,0.0,0.0
ID_FMR323220603,1.0 units,0.0,0.0
  FMR322220503  ,1.0 units,0.0,0.0
FMR321520501,1.0,0.0,0.0
FMR323501101,1.0,0.0,0.0
fmr323503603,1.0,0.0,0.0
FMR321503202,1.0,0.0,0.0
FMR323603502,1.0,0.0,0.0
ID_  FMR321603402  ,1.0,0.0,0.0
FMR322403603,1.0,0.0,0.0
FMR323421103#@$,1.0,0.0,
  FMR323303602  ,1.0,,0.0 units
FMR321521402,1.0,0.0,0.0 units
FMR322121601,1.0,0.0,0.0
FMR323522502,1.0,0.0,0.0
FMR322522501,1.0,0.0,0.0
ID_FMR322422301,1.0,0.0,0.0
  FMR321202503  ,0.0,0.0,0.0 units
FMR323203603,0.0,0.0,0.0
  FMR323402501  ,-1.0,,0.0
FMR323101103#@$,,0.0,0.0
FMR321720503,0.0,0.0,0.0
FMR322501502,0.0 units,0.0,0.0
FMR321103602,0.0,0.0,0.0
FMR321903502,0.0,0.0,0.0
fmr323521602,0.0,0.0,0.0
ID_FMR321521302,0.0,0.0,0.0
FMR321522503,0.0 units,0.0,
FMR323522202,0.0,0.0,0.0
  FMR321422503  ,0.0,0.0,0.0
N/A,0.0,0.0,0.0 units
ID_FMR323420401,0.0,0.0,0.0
  FMR322420303  ,0.0,0.0,-1.0
FMR322520403#@$,,0.0,0.0
FMR321520602,,0.0,0.0
FMR323520201,0.0,0.0,0.0
FMR323520101,0.0,0.0,0.0
FMR322421302,0.0 units,0.0,0.0
ID_FMR323421202,0.0,0.0,0.0
FMR323122402,0.0,0.0,0.0
id_fmr321122303,0.0,,0.0
,0.0,0.0,0.0
FMR322122202,0.0,0.0,0.0 units
FMR322422502,0.0,1.0 units,0.0
Fmr321422501,0.0 units,1.0,0.0
FMR323422103,0.0,-1.0,0.0
Fmr322301502,-1.0,-1.0,0.0
FMR323421402,0.0,1.0,0.0
FMR321421503#@$,-1.0,1.0,0.0
FMR321421603,0.0,1.0,0.0 units
FMR321102601,0.0,1.0,0.0
FMR323122601#@$,0.0 units,1.0,0.0
FMR322122302,0.0,,0.0
FMR321303302,0.0,1.0,0.0
FMR322320201,0.0,1.0,0.0
FMR323320602,0.0,1.0,0.0
ID_FMR322603101,0.0,1.0,0.0
FMR321203503,0.0,1.0,0.0 units
FMR322221501,0.0 Units,1.0,0.0
FMR322520502,0.0,1.0 units,0.0
FMR322503303#@$,0.0,1.0 units,0.0 units
    ,0.0,1.0,0.0
FMR321621602,0.0,1.0,0.0
  FMR323902102  ,-1.0,1.0 units,0.0
,0.0,1.0,0.0
FMR322101601,0.0,1.0,0.0
FMR321703201,0.0,1.0,0.0 units
FMR322201302,0.0,-1.0,0.0
ID_,0.0,1.0,0.0
  FMR323401302  ,-1.0,1.0,0.0
FMR321402202,0.0,1.0,0.0
FMR321522203,0.0,1.0,0.0
  FMR323522601  ,0.0,1.0,0.0 units
Fmr323522301,0.0,1.0,0.0
FMR322522302,-1.0 units,1.0,0.0
FMR322522401,0.0,1.0,0.0
FMR321521503,0.0,1.0,-1.0
FMR322521301,0.0 units,1.0,0.0
FMR323521503,,1.0 units,0.0 UNITS
FMR323521601,0.0,1.0,-1.0
fmr322121102,0.0,1.0,0.0
  FMR323121402  ,0.0,-1.0,0.0
FMR321121503,0.0,1.0,0.0
FMR321121401,0.0,1.0,0.0
FMR323420102,0.0,1.0,0.0
FMR322420202,0.0 units,1.0,-1.0
  FMR321420401  ,0.0,1.0,0.0
NULL,1.0 units,1.0,1.0
,1.0,1.0,1.0
Fmr323402601,1.0,1.0,1.0
FMR322622502,1.0,1.0,
FMR323622103,1.0,1.0,-1.0
fmr321622601,1.0,1.0,1.0 units
  FMR321221503  ,1.0,1.0,1.0
FMR322221103,1.0,1.0,1.0
FMR323221603,1.0,1.0,-1.0
FMR322721201,1.0,1.0,-1.0
  FMR322320301  ,1.0 units,1.0,1.0
FMR323320603,1.0,,
FMR322503601#@$,1.0,-1.0,1.0
FMR322501503,1.0,1.0,1.0
FMR321501601,1.0,1.0,1.0
FMR322401603,1.0,-1.0,1.0 units
FMR323401103#@$,1.0,1.0,1.0
FMR321720501#@$,1.0,1.0,1.0
FMR322720603,1.0,1.0,1.0
ID_FMR322902503,1.0,1.0,1.0 units
FMR321220602,1.0,1.0,1.0
FMR322220402,1.0,-1.0,1.0 units
Fmr322101102,1.0,1.0,1.0
FMR321321402,1.0,1.0 units,1.0
ID_FMR322203602,1.0,1.0,1.0
FMR321102402,1.0,1.0,1.0 units
FMR322301302,1.0,1.0,1.0
Id_Fmr321201401,1.0 units,1.0 units,1.0
FMR322201402,1.0,1.0,-1.0
FMR323420201,1.0,1.0,1.0
FMR321420202,1.0,1.0 units,1.0
ID_FMR323121603,1.0 units,1.0,1.0
ID_FMR321522101,1.0,1.0,1.0
N/A,1.0 units,1.0,1.0
FMR323422501,1.0,1.0 units,1.0
Fmr321521103,1.0,1.0,1.0
FMR321421203,1.0,1.0,1.0
  FMR321122201  #@$,1.0,1.0,1.0
NULL,1.0,1.0,1.0
  FMR323520102  #@$,1.0,1.0,1.0
FMR323403102#@$,1.0 units,1.0,-1.0
  NULL  ,1.0,1.0,1.0
FMR323403403,1.0,1.0,1.0
  FMR321403401  #@$,1.0 Units,1.0 units,1.0
FMR323202602,-1.0,-1.0,
N/A,1.0,1.0,1.0
FMR321303301,1.0,1.0,1.0
  FMR322303401  ,1.0,1.0,1.0 units
,1.0,1.0,1.0
fmr323703401,1.0,1.0,1.0
FMR322603603#@$,1.0,1.0,1.0
FMR324103503#@$,-1.0,0.0,0.0
FMR323903502,1.0,0.0,0.0
FMR324903401,1.0,,0.0
FMR322903103#@$,1.0,0.0,0.0
FMR322702602,1.0,0.0,0.0 units
FMR324702503,1.0,0.0,0.0
FMR323702403,1.0,0.0,0.0
ID_FMR324601602,1.0,0.0,0.0
FMR323601503#@$,1.0,0.0,0.0
ID_FMR322601603,1.0,0.0,-1.0
FMR323301102,1.0 units,0.0 units,0.0
FMR324301401#@$,1.0,0.0,
  FMR322203201  ,1.0,0.0,0.0
FMR324203103,1.0 units,0.0,0.0
Fmr322621503#@$,1.0,0.0,
FMR324621403,1.0,0.0,0.0 units
FMR323621301#@$,1.0,0.0,0.0
FMR323621501,1.0,0.0,0.0
FMR324101602,1.0,0.0,0.0
FMR323101301,1.0,0.0,0.0
ID_FMR322101303,1.0,0.0,0.0
FMR324102402#@$,1.0,0.0 units,0.0
FMR322102301,1.0,0.0,0.0
FMR323102202,1.0,0.0,0.0
FMR322902602,1.0,0.0,0.0
FMR324902603,1.0,0.0,0.0
FMR322201603,1.0,0.0,0.0
ID_FMR323202402,1.0,-1.0,0.0
  FMR322202602  ,1.0,0.0,0.0
FMR323321402,1.0,0.0,0.0
NULL,1.0,0.0,0.0
FMR322402603,1.0 units,0.0,0.0
FMR324720603,1.0,0.0,0.0
ID_FMR322720502,1.0,-1.0 units,0.0
FMR322221603,1.0,0.0,0.0
FMR323221503,1.0,0.0,0.0
FMR324703303,1.0,0.0,0.0
FMR322401502,1.0,0.0 UNITS,0.0
FMR323401601,1.0,0.0,0.0
id_fmr324401602,1.0,0.0,0.0
FMR322622401,1.0,0.0,0.0
FMR324622601,1.0,0.0,0.0
FMR322320503,1.0,0.0 units,0.0
ID_FMR323320601,1.0,0.0,0.0
FMR322721303,1.0,0.0,0.0
  fmr322122403  ,1.0,0.0 units,0.0
FMR324520501,1.0 units,0.0,0.0
FMR322501603,1.0,0.0,0.0
ID_  FMR323501401  ,1.0,0.0,0.0
FMR323503201,1.0,0.0 units,0.0
ID_FMR322503401,1.0,0.0,0.0
FMR324421202,-1.0,0.0,0.0
FMR324303602,1.0,0.0 units,0.0
FMR324522103,1.0,-1.0,0.0
FMR323621403,0.0,0.0,0.0
FMR323622403,0.0,0.0 Units,0.0
FMR324103303,0.0 units,,0.0
N/A,0.0,0.0,0.0
  FMR322522603  ,0.0,-1.0,0.0
,0.0,0.0,
FMR323422603#@$,0.0,0.0,0.0
Fmr324121602,0.0,0.0,0.0
FMR324121103,0.0 units,0.0,0.0
FMR322420402,0.0,0.0,0.0
FMR323520502,0.0,-1.0,0.0
FMR322421201,0.0,0.0,0.0
ID_FMR323122502,0.0,,0.0
  FMR324422403  ,0.0,1.0,0.0
FMR322422403,0.0,1.0,0.0
FMR324422603,0.0,1.0,0.0
  FMR323421301  ,0.0,1.0,0.0 units
FMR324122502,0.0,1.0,0.0
fmr324122401,0.0,1.0,0.0
fmr324720502,0.0,1.0,0.0
ID_NULL,0.0,1.0,0.0
FMR323320201,0.0,1.0 units,0.0
FMR322320302,0.0,1.0,0.0
FMR324320103,0.0,-1.0,0.0
fmr322603502,0.0,1.0,0.0
  FMR322203302  ,0.0,1.0,0.0
FMR323721403,0.0,1.0,0.0
FMR324321301,0.0,1.0,0.0 units
FMR323321401,0.0,1.0,0.0
FMR324622403,0.0 units,1.0 units,0.0
FMR322622501,0.0,1.0,0.0
  FMR323202603  ,0.0,1.0 units,0.0
FMR324202603,0.0,1.0,0.0
ID_FMR323101401,0.0,1.0,0.0 units
FMR322501303,0.0,1.0,0.0
    ,0.0,1.0,0.0
FMR322201401,0.0,1.0,0.0
FMR322401403,0.0,nan units,0.0
ID_FMR322402503,0.0,1.0,0.0 units
FMR323403503#@$,0.0,1.0,0.0
FMR322601103,0.0,1.0,0.0
FMR323522102,0.0,1.0,0.0
FMR324522501,0.0,1.0,0.0
fmr324521502#@$,0.0,1.0,0.0
FMR322521602,0.0 UNITS,1.0,0.0
FMR324521302,0.0,1.0,0.0
ID_FMR323121502,0.0,1.0,nan units
FMR322121403,0.0,1.0,0.0
FMR324121603,0.0 units,1.0,0.0
FMR322420501,0.0,1.0,0.0
FMR324420201,0.0,1.0,0.0
FMR323420103,0.0,1.0,0.0
FMR324420103,0.0,1.0,0.0
FMR323402502,1.0,1.0,1.0
FMR324221102,1.0 units,1.0,1.0
  FMR324721401  ,nan units,1.0,1.0
FMR323721602,1.0 units,1.0,1.0
FMR324320301,1.0 units,1.0,1.0
FMR324503401,1.0,1.0,1.0
FMR323501102,1.0,1.0,1.0
  FMR324501501  ,1.0,1.0,1.0
FMR323720202,1.0,1.0,1.0
N/A#@$,1.0,1.0,1.0 units
FMR323902503,1.0,nan units,1.0
  N/A  ,1.0,1.0,1.0
ID_FMR323220602,1.0,,1.0
FMR324220202,1.0 units,1.0,1.0
FMR323101602,1.0,1.0,1.0
FMR322321601,1.0,1.0,1.0
ID_FMR324321302,1.0,-1.0,1.0
FMR323321302,1.0,1.0,-1.0
FMR323203601,1.0,1.0,1.0
FMR323203501#@$,1.0 units,-1.0,1.0
FMR323102502,1.0,1.0,1.0
  FMR322301102  ,1.0,1.0,1.0
fmr322301101,1.0,1.0,1.0
FMR323201503,1.0,1.0,1.0
FMR324201102,1.0,1.0,1.0 units
FMR324201602,1.0,-1.0,1.0
FMR323420301,1.0,1.0,1.0
FMR324420302,1.0,1.0 UNITS,-1.0
FMR323121102,1.0,1.0,1.0
FMR324121503,1.0,1.0,1.0
FMR323121303#@$,1.0,1.0,1.0
ID_FMR324121401,1.0 Units,1.0,1.0
FMR324522502,1.0,1.0,1.0
ID_FMR323522401,1.0 units,1.0,1.0
FMR324422402,1.0,1.0,1.0
ID_FMR323421601,1.0,1.0,1.0
  NULL  ,1.0,1.0,1.0
ID_FMR323403603,1.0 units,1.0 UNITS,
FMR324403603,1.0,1.0,1.0
Fmr324403401,1.0,1.0,1.0
fmr324202402,1.0,1.0,1.0
Fmr322303502,1.0 units,-1.0,1.0
FMR322303101,1.0,1.0,1.0
  FMR322703602  ,1.0,1.0,1.0
FMR323703601,1.0,1.0,1.0
id_fmr324603601,1.0,1.0,1.0
FMR322603402,1.0,1.0,1.0
FMR323603402,1.0,1.0,1.0
FMR323103302,1.0,0.0,0.0
FMR324103403,1.0 units,0.0,0.0
  FMR325103601  ,1.0,-1.0,0.0 units
FMR323903302,1.0,0.0,0.0
FMR325903302,1.0 units,0.0,0.0
FMR323702601,1.0,0.0 units,0.0
FMR325702502,1.0,0.0,0.0 units
FMR325702501,1.0,0.0,0.0
FMR324702401#@$,1.0,0.0,0.0
  N/A  ,1.0,0.0 units,-1.0 units
FMR325601301,-1.0,0.0 units,0.0
FMR325601501#@$,1.0,0.0,0.0
FMR324301602,1.0,0.0 units,0.0
id_fmr323301202#@$,1.0,0.0,0.0
FMR325203601,1.0,0.0,0.0
FMR324203601,1.0,-1.0,-1.0
  FMR325621503  #@$,1.0,0.0,0.0
FMR323621202,1.0,0.0,0.0
FMR323101402,1.0,0.0,0.0
FMR324101601,1.0,0.0,0.0
ID_  FMR323102401  ,1.0,0.0,0.0
ID_FMR325902601,1.0,0.0,0.0
FMR324902601,1.0 units,0.0,0.0
FMR323201601,1.0,0.0,0.0
ID_FMR325201601,1.0,0.0 units,0.0
fmr323202502,1.0,0.0 units,0.0
FMR324321602,1.0,0.0,
N/A,1.0,0.0,0.0
N/A,1.0 units,0.0 units,0.0
fmr324402602#@$,1.0,0.0,0.0
FMR325720203,1.0,0.0,0.0
FMR324720402,1.0 units,0.0,0.0
FMR323221602,1.0,0.0,0.0
  N/A  ,1.0,0.0,0.0
FMR324703601,1.0,0.0,0.0
FMR323401301,1.0 units,0.0,0.0
  Fmr323622601  ,1.0,0.0,0.0
FMR325622602,1.0,0.0,0.0
FMR325320203,1.0,-1.0 units,0.0 units
FMR325320502,1.0,-1.0 Units,0.0
FMR323721402,1.0,0.0,0.0
FMR324721602,-1.0 units,0.0,0.0
,1.0,0.0,0.0
FMR323220303,1.0,0.0,0.0
,1.0,0.0,0.0
N/A,1.0,-1.0,0.0
FMR324520101#@$,1.0,0.0,0.0
ID_FMR323501603,1.0,0.0,0.0
ID_FMR323501503#@$,1.0 units,0.0,0.0
  FMR324501602  ,1.0,-1.0,0.0
Fmr325501401,1.0,0.0 units,
FMR325503502,1.0,,0.0
N/A,,0.0,-1.0
FMR324603302,1.0,,0.0
FMR323603603,1.0,0.0,0.0
FMR323421303,1.0,0.0,0.0 units
FMR325421103,1.0,0.0,0.0
FMR324303601,1.0,0.0,0.0
FMR323303102,1.0,0.0,0.0
FMR325521203#@$,1.0,0.0,0.0
FMR324521603,1.0,0.0,0.0
Fmr323521101,1.0,0.0,0.0
FMR324521101,1.0,0.0,0.0
ID_FMR325522601,1.0,0.0,0.0
FMR325422402,1.0,0.0,0.0
FMR324420503,1.0,0.0,0.0
FMR323902402,0.0 units,0.0,0.0
fmr323320502,0.0,0.0,0.0
FMR323201403,0.0,0.0,0.0
FMR324220503,0.0,0.0,0.0 units
  FMR325303201  ,0.0,0.0,
  FMR325403201  ,0.0,0.0,0.0
FMR325202602,0.0,0.0,0.0
FMR324501301#@$,0.0,0.0,0.0
FMR325501301,0.0,0.0,0.0
Fmr323103102#@$,0.0,0.0,0.0
  FMR323103301  ,0.0,0.0,
FMR324702201,0.0 UNITS,0.0,0.0
FMR324521102,0.0,0.0,0.0
FMR324522303#@$,0.0,0.0,0.0
FMR323422402,0.0,0.0,0.0
FMR324422302,0.0,0.0 units,0.0
FMR325422503,0.0,0.0,0.0
  FMR324121302  ,0.0,,0.0
ID_FMR325121501,,0.0 units,0.0
FMR325121401,0.0,0.0,0.0
FMR324420102,0.0,0.0,0.0
FMR325520203,0.0,0.0,0.0
  FMR324520403  #@$,0.0 units,0.0,0.0
FMR323520202,0.0,0.0 units,0.0 units
FMR324421503,0.0,0.0 units,0.0 units
FMR325421503,0.0,0.0,0.0
NULL,0.0,0.0,0.0
  FMR324421603  ,0.0 units,0.0,0.0
FMR323421603#@$,0.0,0.0,
fmr324122203,0.0,0.0,0.0
FMR324122501,0.0,0.0,0.0
FMR324422602,0.0,1.0,0.0
FMR325422302,0.0,1.0,
,0.0,1.0,
FMR324102502,0.0,1.0,0.0
FMR323122401,0.0,1.0,0.0 units
FMR325720501,0.0,1.0,0.0
FMR324320401,0.0,1.0,0.0
fmr324603501,0.0 units,1.0,0.0
Id_Fmr324203402,0.0,1.0,0.0
,0.0,1.0,0.0
FMR325721601,0.0,1.0,0.0
N/A,0.0,1.0,0.0
FMR323321103,0.0,1.0,0.0
