ORDER_ID,customer.id,order_placement_date
  N/A  ,-1.0,"Wednesday, March 16, 2022"
FMR319301302,789301.0,NULL
FMR319421301,789421.0,03/16/2022
ID_FMR317103603,789103.0,03/16/2022
FMR317321602,789321.0,"Wednesday, March 16, 2022"
FMR318121301,789121.0,03/16/2022
FMR318501301,789501.0,"  Wednesday, March 16, 2022  "
FMR317601301,789601.0 UNITS,"Wednesday, March 16, 2022"
ID_FMR318201501,789201.0,"WEDNESDAY, MARCH 16, 2022"
fmr317503602,Id_789503.0,"Wednesday, March 16, 2022"
  FMR319621603  ,ID_789621.0,"Wednesday, March 16, 2022"
FMR318702402,-1.0,"Wednesday, March 16, 2022"
FMR319702301,789702.0,"Wednesday, March 16, 2022"
FMR317301601,789301.0,"wednesday, march 16, 2022"
ID_FMR317401301,ID_789401.0,N/A
FMR317303303,id_789303.0,"wednesday, march 16, 2022"
FMR318303601,ID_789303.0,"Wednesday, March 16, 2022"
FMR318401202,789401.0,"Wednesday, March 16, 2022"
FMR319401103,-1.0,"Wednesday, March 16, 2022"
FMR318403603,789403.0,03/16/2022
FMR319601502,789601.0,"Wednesday, March 16, 2022"
FMR318521102,789521.0,"Wednesday, March 16, 2022"
ID_FMR318520603,789520.0 units,"Wednesday, March 16, 2022"
FMR319520102,789520.0,"Wednesday, March 16, 2022"
N/A,789121.0,03/16/2022
FMR319902102,789902.0,03/16/2022
FMR317202501,789202.0,"Wednesday, March 16, 2022#@$"
ID_FMR318202403,nan units,"Wednesday, March 16, 2022"
FMR319420102,789420.0,"Wednesday, March 16, 2022"
FMR318703402,789703.0,"Wednesday, March 16, 2022"
FMR319703603,-1.0,"Wednesday, March 16, 2022"
FMR317102602#@$,789102.0,"WEDNESDAY, MARCH 16, 2022"
ID_FMR318102502#@$,789102.0,"Wednesday, March 16, 2022"
  N/A  ,789420.0,"Wednesday, March 16, 2022"
  FMR319320502  ,789320.0,"Wednesday, March 16, 2022#@$"
FMR318301502,789301.0,N/A
N/A,ID_789520.0,"WEDNESDAY, MARCH 16, 2022"
  NULL  ,ID_789522.0,"  WEDNESDAY, MARCH 16, 2022  #@$"
FMR318520403,789520.0,"Wednesday, March 16, 2022"
FMR319403403,789403.0,"Wednesday, March 16, 2022"
FMR317402403,789402.0,"Wednesday, March 16, 2022"
FMR319402403,789402.0,NULL
  N/A  #@$,789203.0,"Wednesday, March 16, 2022#@$"
ID_FMR317321403,789321.0 units,"  Wednesday, March 16, 2022  "
FMR319201403,789201.0,"wednesday, march 16, 2022"
FMR319703403,789703.0,"Wednesday, March 16, 2022"
FMR319303601,789303.0,"Wednesday, March 16, 2022"
FMR317121503,789121.0,"Wednesday, March 16, 2022"
ID_FMR319121403,789121.0,"Wednesday, March 16, 2022"
FMR317702403,789702.0,"Wednesday, March 16, 2022"
FMR318601403,789601.0,"Wednesday, March 16, 2022"
FMR319622501,,"Wednesday, March 16, 2022"
FMR318720503,789720.0,"Wednesday, March 16, 2022"
FMR319220503,789220.0,"Wednesday, March 16, 2022"
FMR318221503,789221.0 units,"WEDNESDAY, MARCH 16, 2022"
FMR317420503,789420.0,"Wednesday, March 16, 2022"
FMR318902503,789902.0,"wednesday, march 16, 2022"
ID_FMR318103203,789103.0,"Wednesday, March 16, 2022"
FMR318603503,789603.0,"Wednesday, March 16, 2022"
FMR318903503,789903.0 UNITS,"Wednesday, March 16, 2022"
  FMR318501503  ,789501.0,"Wednesday, March 16, 2022#@$"
FMR319102503,789102.0,"Wednesday, March 16, 2022"
FMR317402503,ID_789402.0,"Wednesday, March 16, 2022"
FMR317702601,-1.0,"Wednesday, March 16, 2022"
FMR317603103,789603.0,NULL
FMR317121103,,"Wednesday, March 16, 2022"
FMR317720103,789720.0,"Wednesday, March 16, 2022"
ID_FMR319720103,789720.0,"Wednesday, March 16, 2022"
FMR318221501,789221.0,"Wednesday, March 16, 2022#@$"
FMR317522103#@$,789522.0,"  Wednesday, March 16, 2022  "
FMR318220103,789220.0,03/16/2022
ID_FMR317221601,789221.0,"Wednesday, March 16, 2022"
FMR318522603,789522.0,"  Wednesday, March 16, 2022  #@$"
FMR317403602,789403.0,N/A
FMR319103601,ID_789103.0,"Wednesday, March 16, 2022"
FMR317303601,789303.0,"Wednesday, March 16, 2022"
FMR319121601,789121.0,"Wednesday, March 16, 2022"
FMR319101601,789101.0,"Wednesday, March 16, 2022"
NULL,789220.0,"Wednesday, March 16, 2022"
FMR317903601,ID_789903.0,"  Wednesday, March 16, 2022  "
NULL,ID_789903.0,03/16/2022
ID_FMR317420402#@$,id_789420.0,03/16/2022
  fmr319403402  #@$,789403.0,"Wednesday, March 16, 2022#@$"
#@$,789521.0,"Wednesday, March 16, 2022"
FMR319101402,,"Wednesday, March 16, 2022"
NULL,789122.0,"Wednesday, March 16, 2022"
FMR319122402,ID_789122.0 units,"Wednesday, March 16, 2022"
#@$,-1.0,"Wednesday, March 16, 2022"
FMR317303201,789303.0,03/16/2022
  FMR317621201  ,789621.0,03/16/2022
Fmr319521201,789521.0,"Wednesday, March 16, 2022"
ID_FMR318320603,789320.0,03/16/2022
FMR318321201,789321.0,"Wednesday, March 16, 2022"
FMR319321602,789321.0 units,03/16/2022
  FMR319103201  ,789103.0,"Wednesday, March 16, 2022"
ID_FMR318422201,789422.0 units,"Wednesday, March 16, 2022"
FMR319220602,789220.0,"Wednesday, March 16, 2022"
FMR318522602,ID_789522.0 units,"wednesday, march 16, 2022"
FMR318622202,789622.0,"Wednesday, March 16, 2022"
  FMR317101201  ,789101.0,"Wednesday, March 16, 2022"
FMR317902501,789902.0,"Wednesday, March 16, 2022"
FMR318522501,789522.0,"Wednesday, March 16, 2022"
NULL,789122.0 UNITS,"Wednesday, March 16, 2022"
FMR317421602,789421.0,"Wednesday, March 16, 2022"
FMR318402501,789402.0,"Wednesday, March 16, 2022#@$"
FMR318202501,789202.0,03/16/2022
ID_FMR319720603,789720.0,03/16/2022
FMR319503602,789503.0,"Wednesday, March 16, 2022"
FMR318202602,789202.0,"Wednesday, March 16, 2022"
FMR319221101,ID_789221.0,"Wednesday, March 16, 2022"
FMR317420101,789420.0,"Wednesday, March 16, 2022"
FMR318422101,789422.0,03/16/2022
FMR319402401,789402.0 Units,"Wednesday, March 16, 2022"
FMR319422401,789422.0,"Wednesday, March 16, 2022"
ID_FMR318321401,789321.0,"Wednesday, March 16, 2022"
ID_FMR317520603,-1.0,"Wednesday, March 16, 2022"
FMR318102603,789102.0,"Wednesday, March 16, 2022"
ID_FMR317101603,789101.0,03/16/2022
fmr317522603,789522.0,"  Wednesday, March 16, 2022  "
FMR317422603,789422.0,"Wednesday, March 16, 2022"
FMR319721603,789721.0,"Wednesday, March 16, 2022"
FMR317621603#@$,789621.0,"Wednesday, March 16, 2022"
FMR318621603,789621.0,03/16/2022
FMR319703202,789703.0,"Wednesday, March 16, 2022"
FMR318303202,789303.0,"  Wednesday, March 16, 2022  "
FMR319101202,789101.0,"Wednesday, March 16, 2022"
FMR317521202,789521.0,"  Wednesday, March 16, 2022  "
FMR318521202,789521.0,"Wednesday, March 16, 2022"
fmr318301303,789301.0,"Wednesday, March 16, 2022"
FMR318121303,789121.0,"Wednesday, March 16, 2022"
FMR319521303,789521.0,"Wednesday, March 16, 2022"
FMR319420602,,03/16/2022
FMR319203602,789203.0,"wednesday, march 16, 2022"
FMR317221602,789221.0,"WEDNESDAY, MARCH 16, 2022"
  FMR317501602  #@$,ID_789501.0,"Wednesday, March 16, 2022"
FMR317720602,789720.0,03/16/2022
FMR318403602,789403.0,"Wednesday, March 16, 2022"
  FMR319422501  ,789422.0,03/17/2022
FMR318903403,ID_789903.0,"Thursday, March 17, 2022#@$"
FMR319501502,789501.0,"Thursday, March 17, 2022"
FMR320501602,789501.0,NULL
FMR318703601,,"thursday, march 17, 2022"
FMR319122403,789122.0,"Thursday, March 17, 2022"
FMR318102403,789102.0,#@$
  FMR319202403  ,ID_nan,"  Thursday, March 17, 2022  "
FMR320720403,789720.0,"Thursday, March 17, 2022"
FMR319521403,789521.0,"Thursday, March 17, 2022"
FMR318702503#@$,789702.0 units,  NULL  
FMR319702501,789702.0,"Thursday, March 17, 2022"
FMR319601403,789601.0,"Thursday, March 17, 2022"
FMR318522403,789522.0,"Thursday, March 17, 2022"
NULL,789103.0,"THURSDAY, MARCH 17, 2022"
Fmr318220403,789220.0,03/17/2022
Fmr319220403,789220.0,03/17/2022
FMR320121503,ID_789121.0,"  Thursday, March 17, 2022  "
FMR318403503,789403.0,"Thursday, March 17, 2022"
FMR320403503,789403.0,"THURSDAY, MARCH 17, 2022"
FMR320503503,789503.0,"Thursday, March 17, 2022"
FMR318401601,789401.0,"Thursday, March 17, 2022"
FMR318421602,,null
FMR319603503,789603.0,
FMR319903603,789903.0,"Thursday, March 17, 2022"
ID_FMR318201503,789201.0,"THURSDAY, MARCH 17, 2022"
FMR320201503,789201.0,"Thursday, March 17, 2022"
,789101.0 units,"  Thursday, March 17, 2022  "
FMR319522503,789522.0,"Thursday, March 17, 2022"
FMR318603502,789603.0,03/17/2022
FMR320603103,789603.0,"Thursday, March 17, 2022"
FMR319903103#@$,789903.0,03/17/2022
FMR320703103#@$,789703.0 units,"Thursday, March 17, 2022"
FMR319521103#@$,789521.0,N/A
  FMR318621601  ,789621.0,"Thursday, March 17, 2022"
FMR320621403,789621.0,03/17/2022
FMR319121103,789121.0,"Thursday, March 17, 2022"
FMR320121103,789121.0 units,"Thursday, March 17, 2022#@$"
FMR319221103,789221.0,"Thursday, March 17, 2022"
FMR320622601,ID_789622.0,"Thursday, March 17, 2022"
FMR318122103,789122.0,"Thursday, March 17, 2022#@$"
Fmr319122103,789122.0,03/17/2022
FMR318301203,789301.0,"Thursday, March 17, 2022"
FMR320103203,789103.0,"Thursday, March 17, 2022"
FMR319420501,789420.0,"Thursday, March 17, 2022"
FMR320420103#@$,789420.0,"Thursday, March 17, 2022"
FMR320321103#@$,789321.0,"Thursday, March 17, 2022"
FMR318601601,ID_789601.0,"Thursday, March 17, 2022"
FMR320520601,789520.0,NULL
FMR320902601,789902.0,"Thursday, March 17, 2022"
FMR320521601#@$,789521.0,"  Thursday, March 17, 2022  "
FMR319402601,789402.0,03/17/2022
ID_FMR320402601,789402.0,"  Thursday, March 17, 2022  "
FMR318721601#@$,789721.0,"THURSDAY, MARCH 17, 2022"
FMR320121601,789121.0,03/17/2022
FMR318422601,789422.0,"THURSDAY, MARCH 17, 2022"
FMR319422601,ID_789422.0,"  THURSDAY, MARCH 17, 2022  "
FMR319503601,-1.0,03/17/2022
FMR320301601,789301.0,"Thursday, March 17, 2022"
FMR318321602,789321.0,"Thursday, March 17, 2022"
FMR319421601,789421.0,"Thursday, March 17, 2022"
fmr320401601,789401.0,"Thursday, March 17, 2022"
fmr319420601,789420.0,"Thursday, March 17, 2022"
FMR320220603,-1.0,"Thursday, March 17, 2022"
FMR318402402,789402.0,"  Thursday, March 17, 2022  "
Id_Fmr318320501,789320.0,"Thursday, March 17, 2022"
fmr319303402,789303.0,"Thursday, March 17, 2022"
FMR320703402,ID_789703.0,"Thursday, March 17, 2022"
FMR319721602,789721.0,"Thursday, March 17, 2022"
FMR320721502,789721.0,"Thursday, March 17, 2022"
FMR320903402,789903.0,"Thursday, March 17, 2022"
FMR319522501,789522.0,"Thursday, March 17, 2022"
FMR318101602,,03/17/2022
FMR319121602,-1.0,"Thursday, March 17, 2022"
FMR318622502,789622.0 Units,"Thursday, March 17, 2022"
N/A,789102.0,"Thursday, March 17, 2022"
,789202.0,NULL
FMR320303502,789303.0,"Thursday, March 17, 2022"
FMR320121201,789121.0,"Thursday, March 17, 2022"
  FMR319122602  ,789122.0,"Thursday, March 17, 2022"
ID_FMR320621201,789621.0,"Thursday, March 17, 2022"
FMR319401502,ID_789401.0,"Thursday, March 17, 2022"
FMR319102401,789102.0,"Thursday, March 17, 2022"
FMR319902301,789902.0,"Thursday, March 17, 2022#@$"
N/A,-1.0,"Thursday, March 17, 2022"
  FMR318503201  ,789503.0,"Thursday, March 17, 2022"
FMR319501201,789501.0 units,"Thursday, March 17, 2022"
ID_FMR319201302,789201.0,"  Thursday, March 17, 2022  #@$"
FMR319622603,789622.0,"Thursday, March 17, 2022"
FMR320520401,789520.0,03/17/2022
FMR318422501,789422.0,03/17/2022
ID_FMR319601501#@$,789601.0 units,"  Thursday, March 17, 2022  "
FMR319121501,789121.0,"Thursday, March 17, 2022"
FMR319320501,789320.0,"Thursday, March 17, 2022#@$"
FMR318103501,789103.0,"Thursday, March 17, 2022"
,789102.0,"Thursday, March 17, 2022"
FMR318421501,789421.0,03/17/2022
FMR319421501,789421.0,"Thursday, March 17, 2022"
FMR318220501,789220.0,03/17/2022
FMR319301602,789301.0,"Thursday, March 17, 2022"
FMR318301602,789301.0,"Thursday, March 17, 2022"
FMR318303602#@$,789303.0,03/17/2022
NULL,,"THURSDAY, MARCH 17, 2022"
  FMR319703602  #@$,789703.0,"Thursday, March 17, 2022#@$"
FMR320101602#@$,789101.0,"THURSDAY, MARCH 17, 2022"
FMR320421602,789421.0,"Thursday, March 17, 2022#@$"
FMR318122602,789122.0,"Thursday, March 17, 2022"
FMR319603101#@$,789603.0,"Thursday, March 17, 2022"
FMR319203401,789203.0,"Thursday, March 17, 2022"
ID_  FMR318902101  ,789902.0,"Thursday, March 17, 2022"
FMR319903101,789903.0,"Thursday, March 17, 2022"
FMR320720101,789720.0,03/17/2022
FMR318702101,789702.0,"Thursday, March 17, 2022"
FMR319422101,789422.0,"Thursday, March 17, 2022"
FMR320902401,789902.0,03/17/2022
FMR319621403,789621.0,"  Thursday, March 17, 2022  "
fmr319703401,789703.0,"Thursday, March 17, 2022"
ID_FMR320721401,789721.0 units,"THURSDAY, MARCH 17, 2022"
FMR318122401,789122.0 units,"Thursday, March 17, 2022"
FMR320601401,789601.0,"THURSDAY, MARCH 17, 2022"
FMR320603603,789603.0,"Thursday, March 17, 2022#@$"
FMR318720603,789720.0,"Thursday, March 17, 2022"
FMR320121603,ID_789121.0,03/17/2022
FMR320522603,789522.0,"Thursday, March 17, 2022"
N/A,789421.0,#@$
FMR318301603,789301.0,03/17/2022
FMR318102203,789102.0 units,"Thursday, March 17, 2022"
FMR318221502,789221.0 units,"Thursday, March 17, 2022"
FMR319503202,789503.0,"Thursday, March 17, 2022#@$"
FMR318520202,789520.0,"Thursday, March 17, 2022"
FMR318202203,789202.0 units,"  Thursday, March 17, 2022  #@$"
FMR318203202,789203.0,"Thursday, March 17, 2022"
FMR319203202,789203.0,N/A
FMR320422303,789422.0 UNITS,"Thursday, March 17, 2022"
,789401.0,"Thursday, March 17, 2022"
FMR318720303,ID_789720.0,03/17/2022
FMR318421303,789421.0 units,"Thursday, March 17, 2022"
FMR320501303,789501.0,"Thursday, March 17, 2022"
FMR320221303,789221.0,03/17/2022
FMR320220203,789220.0,"Thursday, March 17, 2022"
FMR319720203,789720.0,"Thursday, March 17, 2022"
FMR319221203,789221.0,"Thursday, March 17, 2022"
ID_FMR319622203,789622.0 units,"Thursday, March 17, 2022"
FMR319520203,789520.0 units,"  Thursday, March 17, 2022  "
FMR318420302,ID_789420.0,"Thursday, March 17, 2022#@$"
FMR318220302,789220.0,"Thursday, March 17, 2022#@$"
  FMR318902302  ,789902.0,"Thursday, March 17, 2022"
FMR318521502,789521.0,
FMR320521302,789521.0,"Thursday, March 17, 2022#@$"
FMR320203302,789203.0,"Thursday, March 17, 2022"
FMR320601302#@$,789601.0,"Thursday, March 17, 2022"
ID_FMR320903302,789903.0 units,NULL
FMR319402302#@$,789402.0,"Thursday, March 17, 2022#@$"
FMR318503301,789503.0,"  Thursday, March 17, 2022  #@$"
Fmr320521301,789521.0,"Thursday, March 17, 2022#@$"
FMR320202301,789202.0,
NULL,789522.0,"Thursday, March 17, 2022#@$"
FMR319403102,789403.0,"Thursday, March 17, 2022"
  FMR320622102  ,789622.0,03/17/2022
Fmr320503102#@$,789503.0,"Thursday, March 17, 2022"
FMR318501102,789501.0,"  Thursday, March 17, 2022  "
Fmr318103102,789103.0,"THURSDAY, MARCH 17, 2022"
FMR320320102,789320.0,"Thursday, March 17, 2022"
FMR318420102,789420.0,"  Thursday, March 17, 2022  "
FMR318203102,789203.0 units,"Thursday, March 17, 2022"
FMR320122502,789122.0,"Thursday, March 17, 2022"
FMR319201502,789201.0,"Thursday, March 17, 2022"
FMR320103502#@$,789103.0,"Thursday, March 17, 2022"
FMR319902502#@$,789902.0,"Thursday, March 17, 2022"
FMR318403403,789403.0,"Thursday, March 17, 2022"
FMR319421403,ID_789421.0,03/17/2022
ID_FMR319320403,789320.0,03/17/2022
FMR320522403,789522.0,"  FRIDAY, MARCH 18, 2022  "
Fmr319103303,789103.0,03/18/2022
FMR319101401,789101.0,"  Friday, March 18, 2022  "
Fmr321101601,789101.0,"Friday, March 18, 2022"
  FMR319521203  #@$,789521.0,"  friday, march 18, 2022  "
  FMR320301603  ,789301.0,"  Friday, March 18, 2022  "
FMR320303203,789303.0,"  Friday, March 18, 2022  "
FMR320121203,789121.0,  NULL  
  FMR321622501  ,789622.0,03/18/2022
FMR321102501,789102.0 units,"Friday, March 18, 2022"
FMR319903403#@$,789903.0,"Friday, March 18, 2022"
FMR320421203,,"Friday, March 18, 2022"
FMR321402501#@$,789402.0,"Friday, March 18, 2022"
FMR321702602,789702.0,03/18/2022
FMR321520203,ID_789520.0,"Friday, March 18, 2022#@$"
ID_FMR320702502,789702.0,"Friday, March 18, 2022"
FMR321321302,789321.0,"Friday, March 18, 2022"
NULL,789501.0,"Friday, March 18, 2022"
FMR321221602,789221.0,"friday, march 18, 2022"
ID_FMR319520501,ID_789520.0,"Friday, March 18, 2022"
FMR321421302,,"Friday, March 18, 2022"
  FMR321420501  ,789420.0,"  Friday, March 18, 2022  "
fmr319220302,789220.0,03/18/2022
NULL,ID_789720.0,"Friday, March 18, 2022"
FMR320720503,Id_789720.0,
FMR320101303,789101.0,"Friday, March 18, 2022"
FMR321503302,789503.0,"Friday, March 18, 2022"
FMR319420301,789420.0,"Friday, March 18, 2022"
FMR320420301,789420.0,"friday, march 18, 2022"
N/A,789102.0,"FRIDAY, MARCH 18, 2022"
Fmr319320402,,"Friday, March 18, 2022"
FMR321320301,ID_789320.0,"Friday, March 18, 2022#@$"
FMR319122301,789122.0,"Friday, March 18, 2022"
FMR320421301,789421.0 units,"friday, march 18, 2022"
  FMR321720301  ,789720.0 units,"Friday, March 18, 2022"
FMR320103501#@$,789103.0,03/18/2022
FMR321203301,789203.0,"Friday, March 18, 2022"
FMR319501503,789501.0,"Friday, March 18, 2022"
FMR320601501#@$,789601.0,"Friday, March 18, 2022"
FMR320402301,789402.0,03/18/2022
FMR319503301,,03/18/2022
ID_FMR319521503,789521.0,"Friday, March 18, 2022"
FMR321202601,789202.0,03/18/2022
FMR319522301,789522.0,"Friday, March 18, 2022"
ID_FMR319603602,nan units,"Friday, March 18, 2022"
FMR321402102,-1.0,"Friday, March 18, 2022"
FMR320520102,789520.0,"  friday, march 18, 2022  "
FMR321520102,789520.0,03/18/2022
FMR319121102,789121.0,"  Friday, March 18, 2022  "
FMR319522102,,03/18/2022
fmr321522102,789522.0,"Friday, March 18, 2022"
FMR320902102,ID_789902.0,"Friday, March 18, 2022"
FMR321301502,ID_789301.0,"Friday, March 18, 2022"
FMR321320503,789320.0,03/18/2022
FMR320621602,789621.0,"  Friday, March 18, 2022  "
FMR320420502,789420.0,"Friday, March 18, 2022"
FMR320320602#@$,789320.0,"  Friday, March 18, 2022  #@$"
FMR321201502,789201.0,"Friday, March 18, 2022"
Fmr320203502,ID_789203.0,"Friday, March 18, 2022"
ID_FMR320121502,789121.0,03/18/2022
FMR321621502,789621.0,03/18/2022
  NULL  #@$,789603.0 units,"  Friday, March 18, 2022  "
FMR319422502,789422.0,03/18/2022
N/A,789422.0,"Friday, March 18, 2022"
FMR321101502,789101.0,03/18/2022
FMR321703502,789703.0,"Friday, March 18, 2022"
FMR321721602,789721.0 UNITS,"FRIDAY, MARCH 18, 2022"
FMR321303601,789303.0,"Friday, March 18, 2022"
FMR319403502,789403.0,"Friday, March 18, 2022"
FMR320402503,-1.0,"Friday, March 18, 2022"
FMR321421502,-1.0 units,"Friday, March 18, 2022"
Fmr320201403,789201.0,03/18/2022
FMR319503403#@$,789503.0,"Friday, March 18, 2022"
ID_FMR320122602,789122.0,"Friday, March 18, 2022"
FMR320702403,789702.0,"Friday, March 18, 2022"
FMR321601403,789601.0,"Friday, March 18, 2022"
fmr321522403,789522.0,03/18/2022
FMR319401403#@$,789401.0,03/18/2022
FMR320220602,789220.0,"Friday, March 18, 2022"
N/A,789321.0,"FRIDAY, MARCH 18, 2022"
,789321.0,"Friday, March 18, 2022#@$"
FMR319103503,789103.0,"Friday, March 18, 2022"
FMR319420503,789420.0,"FRIDAY, MARCH 18, 2022"
ID_FMR319201603,789201.0 units,"Friday, March 18, 2022"
FMR319721503#@$,789721.0,"  Friday, March 18, 2022  #@$"
ID_FMR320522503,789522.0,"Friday, March 18, 2022"
ID_FMR320621503,-1.0,"Friday, March 18, 2022"
FMR321122503,Id_-1.0,"Friday, March 18, 2022"
,789201.0 units,03/18/2022
FMR321201601,789201.0,"  Friday, March 18, 2022  "
FMR321601103,ID_789601.0 units,"  Friday, March 18, 2022  "
FMR319520103,ID_789520.0,"Friday, March 18, 2022"
fmr321520402,,"Friday, March 18, 2022"
FMR320203303,ID_789203.0,03/18/2022
FMR319621402,-1.0 units,"Friday, March 18, 2022"
FMR319622601,789622.0,"  FRIDAY, MARCH 18, 2022  "
ID_FMR320220103#@$,-1.0,N/A
FMR319902501,789902.0,03/18/2022
fmr321902603,789902.0,"Friday, March 18, 2022"
  FMR319102202  ,789102.0,    
FMR320721601#@$,789721.0,"Friday, March 18, 2022"
FMR321422601,789422.0,03/18/2022
  FMR319221601  ,789221.0,N/A
NULL,789703.0,"Friday, March 18, 2022"
FMR319202601#@$,789202.0,"Friday, March 18, 2022"
FMR319520601,789520.0,"Friday, March 18, 2022"
FMR321403601,789403.0,"Friday, March 18, 2022"
FMR319521601,789521.0,"FRIDAY, MARCH 18, 2022#@$"
FMR321220601,789220.0,"Friday, March 18, 2022"
Fmr319301601,,"Friday, March 18, 2022"
FMR319621601,789621.0,"Friday, March 18, 2022"
ID_FMR321401601#@$,789401.0,"  Friday, March 18, 2022  #@$"
  N/A  ,789203.0 units,NULL
FMR319103402,789103.0,"Friday, March 18, 2022"
FMR319603402,789603.0,"Friday, March 18, 2022"
FMR321422402,789422.0,"Friday, March 18, 2022"
FMR319521402,789521.0,"Friday, March 18, 2022"
  FMR320521402  ,789521.0,"Friday, March 18, 2022"
  fmr320101402  ,789101.0,"Friday, March 18, 2022"
NULL,789122.0,"Friday, March 18, 2022"
  N/A  ,-1.0,"Friday, March 18, 2022"
ID_FMR319603201,789603.0,"Friday, March 18, 2022"
FMR319402201,789402.0,"Friday, March 18, 2022"
FMR319202201#@$,789202.0,03/18/2022
NULL,789902.0,"FRIDAY, MARCH 18, 2022"
FMR320503201#@$,789503.0,
FMR320501603,789501.0,"Friday, March 18, 2022"
ID_  FMR319221202  ,789221.0,"Friday, March 18, 2022"
FMR320221201,789221.0,"Friday, March 18, 2022"
ID_FMR319903201,789903.0,"Friday, March 18, 2022"
FMR321520201,789520.0,"Friday, March 18, 2022"
  FMR320422501  ,789422.0,"Friday, March 18, 2022"
  FMR320520501  ,789520.0 units,"Friday, March 18, 2022"
FMR320721501,789721.0,"Friday, March 18, 2022"
NULL,789121.0,"friday, march 18, 2022#@$"
ID_N/A,789102.0,N/A
FMR320521501,789521.0,"Friday, March 18, 2022"
  FMR321421501  ,789421.0,"friday, march 18, 2022"
FMR319720602,789720.0,"Friday, March 18, 2022"
FMR320522602,789522.0,"Friday, March 18, 2022"
N/A,789902.0,"Friday, March 18, 2022"
FMR321422602,789422.0,"Friday, March 18, 2022"
FMR320521401,ID_789521.0,"Friday, March 18, 2022"
FMR319303101,789303.0,"Friday, March 18, 2022"
FMR321121101,789121.0,"Friday, March 18, 2022"
Fmr321903603,789903.0,"Friday, March 18, 2022"
,,"Friday, March 18, 2022"
fmr320122401,789122.0,03/18/2022
fmr320503101,789503.0 units,"Friday, March 18, 2022"
FMR321301101,789301.0,"Friday, March 18, 2022#@$"
FMR320622603,789622.0,"Friday, March 18, 2022"
FMR319503401,789503.0,"Friday, March 18, 2022"
FMR320202401,789202.0 units,"Friday, March 18, 2022"
FMR319522401,789522.0,"Friday, March 18, 2022"
FMR319721401,ID_789721.0,"Friday, March 18, 2022"
